index,year,month,day,hour,minute,target_temp
542,2018,2,15,5,45,14.34
543,2018,2,15,6,0,15.43
544,2018,2,15,6,15,16.4
545,2018,2,15,6,30,17.25
546,2018,2,15,6,45,17.98
547,2018,2,15,7,0,18.62
548,2018,2,15,7,15,19.15
549,2018,2,15,7,30,19.6
550,2018,2,15,7,45,19.97
551,2018,2,15,8,0,20.26
552,2018,2,15,8,15,20.5
553,2018,2,15,8,30,20.67
554,2018,2,15,8,45,20.8
555,2018,2,15,9,0,20.89
556,2018,2,15,9,15,20.94
557,2018,2,15,9,30,20.98
558,2018,2,15,9,45,20.99
559,2018,2,15,10,0,21
560,2018,2,15,10,15,19
561,2018,2,15,10,30,19
562,2018,2,15,10,45,19
563,2018,2,15,11,0,19
564,2018,2,15,11,15,19
565,2018,2,15,11,30,19
566,2018,2,15,11,45,19
567,2018,2,15,12,0,19
568,2018,2,15,12,15,19
569,2018,2,15,12,30,19
570,2018,2,15,12,45,19
571,2018,2,15,13,0,19
572,2018,2,15,13,15,19
573,2018,2,15,13,30,19
574,2018,2,15,13,45,19
575,2018,2,15,14,0,19
576,2018,2,15,14,15,19
577,2018,2,15,14,30,19
578,2018,2,15,14,45,19
579,2018,2,15,15,0,19
580,2018,2,15,15,15,19
581,2018,2,15,15,30,19
582,2018,2,15,15,45,19
583,2018,2,15,16,0,19
584,2018,2,15,16,15,10
585,2018,2,15,16,30,10
586,2018,2,15,16,45,10
587,2018,2,15,17,0,10
588,2018,2,15,17,15,10
589,2018,2,15,17,30,10
590,2018,2,15,17,45,10
591,2018,2,15,18,0,10
592,2018,2,15,18,15,10
593,2018,2,15,18,30,10
594,2018,2,15,18,45,10
595,2018,2,15,19,0,10
596,2018,2,15,19,15,10
597,2018,2,15,19,30,10
598,2018,2,15,19,45,10
599,2018,2,15,20,0,10
600,2018,2,15,20,15,10
601,2018,2,15,20,30,10
602,2018,2,15,20,45,10
603,2018,2,15,21,0,10
604,2018,2,15,21,15,10
605,2018,2,15,21,30,10
606,2018,2,15,21,45,10
607,2018,2,15,22,0,10
608,2018,2,15,22,15,10
609,2018,2,15,22,30,10
610,2018,2,15,22,45,10
611,2018,2,15,23,0,10
612,2018,2,15,23,15,10
613,2018,2,15,23,30,10
614,2018,2,15,23,45,10
615,2018,2,16,0,0,10
616,2018,2,16,0,15,10
617,2018,2,16,0,30,10
618,2018,2,16,0,45,10
619,2018,2,16,1,0,10
620,2018,2,16,1,15,10
621,2018,2,16,1,30,10
622,2018,2,16,1,45,10
623,2018,2,16,2,0,10
624,2018,2,16,2,15,10
625,2018,2,16,2,30,10
626,2018,2,16,2,45,10
627,2018,2,16,3,0,10
628,2018,2,16,3,15,10
629,2018,2,16,3,30,10
630,2018,2,16,3,45,10
631,2018,2,16,4,0,10
632,2018,2,16,4,15,10
633,2018,2,16,4,30,10
634,2018,2,16,4,45,10
635,2018,2,16,5,0,10
636,2018,2,16,5,15,10
637,2018,2,16,5,30,10
638,2018,2,16,5,45,10
639,2018,2,16,6,0,10
640,2018,2,16,6,15,10
641,2018,2,16,6,30,10
642,2018,2,16,6,45,10
643,2018,2,16,7,0,10
644,2018,2,16,7,15,10
645,2018,2,16,7,30,10
646,2018,2,16,7,45,10
647,2018,2,16,8,0,10
648,2018,2,16,8,15,10
649,2018,2,16,8,30,10
650,2018,2,16,8,45,10
651,2018,2,16,9,0,10
652,2018,2,16,9,15,10
653,2018,2,16,9,30,10
654,2018,2,16,9,45,10
655,2018,2,16,10,0,10
656,2018,2,16,10,15,10
657,2018,2,16,10,30,10
658,2018,2,16,10,45,10
659,2018,2,16,11,0,10
660,2018,2,16,11,15,10
661,2018,2,16,11,30,10
662,2018,2,16,11,45,10
663,2018,2,16,12,0,10
664,2018,2,16,12,15,10
665,2018,2,16,12,30,10
666,2018,2,16,12,45,10
667,2018,2,16,13,0,10
668,2018,2,16,13,15,10
669,2018,2,16,13,30,10
670,2018,2,16,13,45,10
671,2018,2,16,14,0,10
672,2018,2,16,14,15,10
673,2018,2,16,14,30,10
674,2018,2,16,14,45,10
675,2018,2,16,15,0,10
676,2018,2,16,15,15,10
677,2018,2,16,15,30,10
678,2018,2,16,15,45,10
679,2018,2,16,16,0,10
680,2018,2,16,16,15,10
681,2018,2,16,16,30,10
682,2018,2,16,16,45,10
683,2018,2,16,17,0,10
684,2018,2,16,17,15,10
685,2018,2,16,17,30,10
686,2018,2,16,17,45,10
687,2018,2,16,18,0,10
688,2018,2,16,18,15,10
689,2018,2,16,18,30,10
690,2018,2,16,18,45,10
691,2018,2,16,19,0,10
692,2018,2,16,19,15,10
693,2018,2,16,19,30,10
694,2018,2,16,19,45,10
695,2018,2,16,20,0,10
696,2018,2,16,20,15,10
697,2018,2,16,20,30,10
698,2018,2,16,20,45,10
699,2018,2,16,21,0,10
700,2018,2,16,21,15,10
701,2018,2,16,21,30,10
702,2018,2,16,21,45,10
703,2018,2,16,22,0,10
704,2018,2,16,22,15,10
705,2018,2,16,22,30,10
706,2018,2,16,22,45,10
707,2018,2,16,23,0,10
708,2018,2,16,23,15,10
709,2018,2,16,23,30,10
710,2018,2,16,23,45,10
711,2018,2,17,0,0,10
712,2018,2,17,0,15,10
713,2018,2,17,0,30,10
714,2018,2,17,0,45,10
715,2018,2,17,1,0,10
716,2018,2,17,1,15,10
717,2018,2,17,1,30,10
718,2018,2,17,1,45,10
719,2018,2,17,2,0,10
720,2018,2,17,2,15,10
721,2018,2,17,2,30,10
722,2018,2,17,2,45,10
723,2018,2,17,3,0,10
724,2018,2,17,3,15,10
725,2018,2,17,3,30,10
726,2018,2,17,3,45,10
727,2018,2,17,4,0,10
728,2018,2,17,4,15,10
729,2018,2,17,4,30,10
730,2018,2,17,4,45,10
731,2018,2,17,5,0,10
732,2018,2,17,5,15,10
733,2018,2,17,5,30,10
734,2018,2,17,5,45,10
735,2018,2,17,6,0,10
736,2018,2,17,6,15,10
737,2018,2,17,6,30,10
738,2018,2,17,6,45,10
739,2018,2,17,7,0,10
740,2018,2,17,7,15,10
741,2018,2,17,7,30,10
742,2018,2,17,7,45,10
743,2018,2,17,8,0,10
744,2018,2,17,8,15,10
745,2018,2,17,8,30,10
746,2018,2,17,8,45,10
747,2018,2,17,9,0,10
748,2018,2,17,9,15,10
749,2018,2,17,9,30,10
750,2018,2,17,9,45,10
751,2018,2,17,10,0,10
752,2018,2,17,10,15,10
753,2018,2,17,10,30,10
754,2018,2,17,10,45,10
755,2018,2,17,11,0,10
756,2018,2,17,11,15,10
757,2018,2,17,11,30,10
758,2018,2,17,11,45,10
759,2018,2,17,12,0,10
760,2018,2,17,12,15,10
761,2018,2,17,12,30,10
762,2018,2,17,12,45,10
763,2018,2,17,13,0,10
764,2018,2,17,13,15,10
765,2018,2,17,13,30,10
766,2018,2,17,13,45,10
767,2018,2,17,14,0,10
768,2018,2,17,14,15,10
769,2018,2,17,14,30,10
770,2018,2,17,14,45,10
771,2018,2,17,15,0,10
772,2018,2,17,15,15,10
773,2018,2,17,15,30,10
774,2018,2,17,15,45,10
775,2018,2,17,16,0,10
776,2018,2,17,16,15,10
777,2018,2,17,16,30,10
778,2018,2,17,16,45,10
779,2018,2,17,17,0,10
780,2018,2,17,17,15,10
781,2018,2,17,17,30,10
782,2018,2,17,17,45,10
783,2018,2,17,18,0,10
784,2018,2,17,18,15,10
