index,year,month,day,hour,minute,target_temp
744,2018,3,17,4,54,7
745,2018,3,17,5,9,7
746,2018,3,17,5,24,7
747,2018,3,17,5,39,7
748,2018,3,17,5,54,7
749,2018,3,17,6,9,7
750,2018,3,17,6,24,7
751,2018,3,17,6,39,7
752,2018,3,17,6,54,7
753,2018,3,17,7,9,7
754,2018,3,17,7,24,7
755,2018,3,17,7,39,7
756,2018,3,17,7,54,7
757,2018,3,17,8,9,7
758,2018,3,17,8,24,7
759,2018,3,17,8,39,7
760,2018,3,17,8,54,7
761,2018,3,17,9,9,7
762,2018,3,17,9,24,7
763,2018,3,17,9,39,7
764,2018,3,17,9,54,7
765,2018,3,17,10,9,7
766,2018,3,17,10,24,7
767,2018,3,17,10,39,7
768,2018,3,17,10,54,7
769,2018,3,17,11,9,7
770,2018,3,17,11,24,7
771,2018,3,17,11,39,7
772,2018,3,17,11,54,7
773,2018,3,17,12,9,7
774,2018,3,17,12,24,7
775,2018,3,17,12,39,7
776,2018,3,17,12,54,7
777,2018,3,17,13,9,7
778,2018,3,17,13,24,7
779,2018,3,17,13,39,7
780,2018,3,17,13,54,7
781,2018,3,17,14,9,7
782,2018,3,17,14,24,7
783,2018,3,17,14,39,7
784,2018,3,17,14,54,7
785,2018,3,17,15,9,7
786,2018,3,17,15,24,7
787,2018,3,17,15,39,7
788,2018,3,17,15,54,7
789,2018,3,17,16,9,7
790,2018,3,17,16,24,7
791,2018,3,17,16,39,7
792,2018,3,17,16,54,7
793,2018,3,17,17,9,7
794,2018,3,17,17,24,7
795,2018,3,17,17,39,7
796,2018,3,17,17,54,7
797,2018,3,17,18,9,7
798,2018,3,17,18,24,7
799,2018,3,17,18,39,7
800,2018,3,17,18,54,7
801,2018,3,17,19,9,7
802,2018,3,17,19,24,7
803,2018,3,17,19,39,7
804,2018,3,17,19,54,7
805,2018,3,17,20,9,7
806,2018,3,17,20,24,7
807,2018,3,17,20,39,7
808,2018,3,17,20,54,7
809,2018,3,17,21,9,7
810,2018,3,17,21,24,7
811,2018,3,17,21,39,7
812,2018,3,17,21,54,7
813,2018,3,17,22,9,7
814,2018,3,17,22,24,7
815,2018,3,17,22,39,7
816,2018,3,17,22,54,7
817,2018,3,17,23,9,7
818,2018,3,17,23,24,7
819,2018,3,17,23,39,7
820,2018,3,17,23,54,7
821,2018,3,18,0,9,7
822,2018,3,18,0,24,7
823,2018,3,18,0,39,7
824,2018,3,18,0,54,7
825,2018,3,18,1,9,7
826,2018,3,18,1,24,7
827,2018,3,18,1,39,7
828,2018,3,18,1,54,7
829,2018,3,18,2,9,7
830,2018,3,18,2,24,7
831,2018,3,18,2,39,7
832,2018,3,18,2,54,7
833,2018,3,18,3,9,7
834,2018,3,18,3,24,7
835,2018,3,18,3,39,7
836,2018,3,18,3,54,7
837,2018,3,18,4,9,7
838,2018,3,18,4,24,7
839,2018,3,18,4,39,7
840,2018,3,18,4,54,7
841,2018,3,18,5,9,7
842,2018,3,18,5,24,7
843,2018,3,18,5,39,7
844,2018,3,18,5,54,7
845,2018,3,18,6,9,7
846,2018,3,18,6,24,7
847,2018,3,18,6,39,7
848,2018,3,18,6,54,7
849,2018,3,18,7,9,7
850,2018,3,18,7,24,7
851,2018,3,18,7,39,7
852,2018,3,18,7,54,7
853,2018,3,18,8,9,7
854,2018,3,18,8,24,7
855,2018,3,18,8,39,7
856,2018,3,18,8,54,7
857,2018,3,18,9,9,7
858,2018,3,18,9,24,7
859,2018,3,18,9,39,7
860,2018,3,18,9,54,7
861,2018,3,18,10,9,7
862,2018,3,18,10,24,7
863,2018,3,18,10,39,7
864,2018,3,18,10,54,7
865,2018,3,18,11,9,7
866,2018,3,18,11,24,7
867,2018,3,18,11,39,7
868,2018,3,18,11,54,7
869,2018,3,18,12,9,7
870,2018,3,18,12,24,7
871,2018,3,18,12,39,7
872,2018,3,18,12,54,7
873,2018,3,18,13,9,7
